ID,Member Name,Department,Division,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Title,Grant Purpose,Area,Principal Investigator,Co-Investigators,Administered By,Funding Source,Total Amount
1406,"Clark, William",Medicine,Nephrology,Jul-82,Jun-83,Grants,Funded,TRUE,FALSE,Principal Investigator,Retrospective analysis of immune parameters and disease activity Platelet immune complex interaction,Operating,Research,William Clark,,,Kidney Foundation of Canada (KFC),"$2,000.00 "
1407,"Clark, William",Medicine,Nephrology,Jul-80,Jun-82,Grants,Funded,TRUE,FALSE,Principal Investigator,Interaction of immune complexes and platelets in plasma,Operating,Research,William Clark,,,Medical Research Council of Canada (MRC),"$54,000.00 "
1408,"Clark, William",Medicine,Nephrology,Jul-80,Jun-81,Grants,Funded,TRUE,FALSE,Principal Investigator,Plasmapheresis in SLE diffuse proliferative glomeruonephritis,Operating,Research,William Clark,,,Pooled Research Funds Committee,"$28,700.00 "
1409,"Clark, William",Medicine,Nephrology,Jul-79,Jun-80,Grants,Funded,TRUE,FALSE,Principal Investigator,Plasmapheresis in SLE diffuse proliferative glomeruonephritis-a pilot study,Operating,Research,William Clark,,,Pooled Research Funds Committee,"$3,334.00 "
1410,"Clark, William",Medicine,Nephrology,Jul-79,Jun-80,Grants,Funded,TRUE,FALSE,Principal Investigator,Platelets in renal disease,Operating,Research,William Clark,,,Kidney Foundation-Ontario Branch,"$14,000.00 "
1411,"Clark, William",Medicine,Nephrology,Jul-79,Jun-80,Grants,Funded,TRUE,FALSE,Principal Investigator,Pathogenesis of scarring in immune complex nephritis with particular reference to the role of the platelet,Operating,Research,William Clark,,,Medical Research Council of Canada (MRC),"$21,000.00 "
1412,"Clark, William",Medicine,Nephrology,Jul-77,Jun-79,Grants,Funded,TRUE,FALSE,Principal Investigator,Platelet and immune complex nephritis,Operating,Research,William Clark,,,Medical Research Council of Canada (MRC),"$38,000.00 "
1475,"Brymer, Chris",Medicine,Geriatrics,1993,1994,Grants,Funded,FALSE,FALSE,Principal Investigator,"Nimodipine for Geriatric Urge Incontinence: A randomized, double-blind, placebo-controlled, crossover trial.",Clinical Trial,Research,"Brymer C, Naglie G, Radomski S, Lemieux MC",,,Physicians Services Incorporated Foundation (The) (PSI),
1477,"Brymer, Chris",Medicine,Geriatrics,1996,,Grants,Funded,FALSE,FALSE,Principal Investigator,The Prevalence of Urinary Retention in Institutional and Community Settings.,Clinical Trial,Research,"Borrie MJ, Brymer CD",,,The Parkwood Foundation,
1478,"Brymer, Chris",Medicine,Geriatrics,1996,,Grants,Funded,FALSE,FALSE,Principal Investigator,"The SMILE (Substance Misuse in London's Elderly) Project - A Community Based Approach. 1996. St. Mary's Fund. $97,000.00. ($25,000.00 extension awarded May 1997).",Clinical Trial,Research,"Brymer C, Rusnell I",,,St. Mary's Fund,
1479,"Brymer, Chris",Medicine,Geriatrics,May-97,,Grants,Funded,FALSE,FALSE,Principal Investigator,The SMILE (Substance Misuse in London's Elderly) Project - A Community Based Approach.,Clinical Trial,Research,"Brymer C, Rusnell I",,,St. Mary's Fund,
1480,"Brymer, Chris",Medicine,Geriatrics,Oct-97,,Grants,Funded,FALSE,FALSE,Principal Investigator,Development and Validation of an Inappropriate Prescribing in the Elderly Tool (IPET).,Clinical Trial,Research,"Brymer C, Naugler C, Stolee P",,,St. Joseph’s Health Centre Innovations in Patient/Resident Care Fund,
1481,"Brymer, Chris",Medicine,Geriatrics,Mar-98,,Grants,Funded,FALSE,FALSE,Principal Investigator,Determining Predictors of Adherence to Recommendations of Geriatric Outreach Team Assessments.,Clinical Trial,Research,"Stolee P, Brymer C, Borrie M, Griffiths N.",,,The Parkwood Foundation,
1482,"Brymer, Chris",Medicine,Geriatrics,Mar-99,,Grants,Funded,FALSE,FALSE,Principal Investigator,Application of the Inappropriate Prescribing in the Elderly Tool (IPET) in a Long Term Care Setting.,Clinical Trial,Research,"Brymer C, Stolee P, Feightner J, Viana L, Gill S.",,,Parkwood Foundation,
1483,"Brymer, Chris",Medicine,Geriatrics,2000,,Grants,Funded,FALSE,FALSE,Principal Investigator,Prevalence and Predictors of Durable Functional Gains.,Clinical Trial,Research,"Brymer C, Crilly R, Dasgupta M, Wanger K, Beaton C",,,The Parkwood Geriatric Day Hospital,
1604,"Dasgupta, Monidipa",Medicine,Geriatrics,2004,04-Apr,Grants,Funded,TRUE,FALSE,,Hepatic Cytochrome Polymorphism and Response to Galantamine,Clinical Trial,Research,,,,Lawson Health Research Institute,
1626,"Blake, Peter",Medicine,Nephrology,1993,1995,Grants,Funded,FALSE,FALSE,Principal Investigator,The acute effects of amino acids and of their route of administration on hormonal mediators of metabolism in dialysis patients,,,PG Blake,,,Physicians Services Incorporated,"$58,000.00 "
1627,"Blake, Peter",Medicine,Nephrology,1993,1995,Grants,Funded,FALSE,FALSE,Principal Investigator,Malnutrition in dialysis patients,,,PG Blake,,,Victoria Hospital Pooled Research Fund,"$46,467.00 "
1628,"Blake, Peter",Medicine,Nephrology,1993,1993,Grants,Funded,FALSE,TRUE,Principal Investigator,Modification of an amino acid solution for peritoneal dialysis to reduce risk of acidemia,,,Jones M,"Martis L, Oreopoulos DG, PG Blake (20% co-investigator)",,Baxter USA,"$1,500.00 "
1629,"Blake, Peter",Medicine,Nephrology,1996,1997,Grants,Funded,FALSE,TRUE,Principal Investigator,What is the optimal APD prescription?,,,PG Blake,DG Oreopoulos,,Baxter Canada,"$30,000.00 "
1630,"Blake, Peter",Medicine,Nephrology,1996,1998,Grants,Funded,FALSE,TRUE,Collaborator,Comparison of local tolerability of subcutaneous injections of Epoietin alpha with citrate buffer and with phosphate buffer,,,PG Blake and investigators at 3 other sites (25%),,,"Ortho, McNeil Inc","$6,000.00 "
1631,"Blake, Peter",Medicine,Nephrology,1995,1996,Grants,Funded,FALSE,TRUE,Principal Investigator,Verification of performance data on the Focus series of dialyzers,,,PG Blake,,,National Medical Care,"$22,000.00 "
1632,"Blake, Peter",Medicine,Nephrology,1995,1997,Grants,Funded,FALSE,TRUE,Co-Investigator,Evaluation of a blood volume monitor in routine hemodialysis,,,RM Lindsay,"PG Blake, Kortas C, Clark WF (25% co-investigator)",,Hospal-Gambro Inc,"$60,000.00 "
1633,"Blake, Peter",Medicine,Nephrology,1997,1998,Grants,Funded,FALSE,TRUE,Principal Investigator,Validation of PD Adequest for predicted versus measured clearances of dialysate and urine in PD patients,,,PG Blake,multiple co-investigators,,Baxter USA,"$6,000.00 "
1634,"Blake, Peter",Medicine,Nephrology,1998,2000,Grants,Funded,FALSE,TRUE,Principal Investigator,A study to evaluate the safety of a 7.5% Icodextrin peritoneal dialysis solution in patients treated with peritoneal dialysis (PD) in North America,,,PG Blake,multiple co-investigators,,Baxter USA,"$10,000.00 "
1635,"Blake, Peter",Medicine,Nephrology,1998,2000,Grants,Funded,FALSE,TRUE,Principal Investigator,A study to evaluate the safety and efficacy of a 7.5% Icodextrin peritoneal dialysis solution in patients treated with continuous ambulatory peritoneal dialysis (PD) in North America,,,PG Blake,multiple co-investigators,,Baxter USA,"$20,000.00 "
1636,"Blake, Peter",Medicine,Nephrology,1999,2000,Grants,Funded,FALSE,TRUE,Principal Investigator,Investigation of iron status in predialysis patients,,,PG Blake,,,Janssen Ortho,"$20,000.00 "
1637,"Blake, Peter",Medicine,Nephrology,1999,2001,Grants,Funded,FALSE,TRUE,Principal Investigator,Establishment of pre-dialysis clinic database,,,PG Blake (principal investigator),,,Ortho Biotech,"$5,000.00 "
1638,"Blake, Peter",Medicine,Nephrology,2000,2001,Grants,Funded,FALSE,TRUE,Principal Investigator,A study evaluating the initiation and titration of fixed doses of Novel Erythropoiesis Stimulating Protein (NESP) therapy in subjects with chronic renal insufficiency (CRI),,,PG Blake,multiple co-investigators,,,"$10,000.00 "
1639,"Blake, Peter",Medicine,Nephrology,2000,2001,Grants,Funded,FALSE,TRUE,Co-Principal Investigator,The use of intravenous Ferrlecit in patients with chronic renal failure and iron deficiency.,,,"PG Blake, one of four co-principal investigators",,,Schein Parmaceuticals,"$20,000.00 "
1640,"Blake, Peter",Medicine,Nephrology,2001,2001,Grants,Funded,FALSE,TRUE,Principal Investigator,Comparison of EPREX injections delivered by 3-bevelled vs.5-bevelled needle in hemodialysis patients,,,PG Blake,,,Ortho Biotech 2001,"$10,000.00 "
1641,"Blake, Peter",Medicine,Nephrology,2003,2008,Grants,Funded,FALSE,FALSE,Co-Investigator,Investigation of dendritic cells in peritoneal effluent,,,JA Madrenas,,,,"$10,000.00 "
1642,"Haddara, Wael",Medicine,Critical Care,2003,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,Multiple Organ Transplant Program - “Thyroxine in Organ Donors”,Clinical Trial,Research,WMR Haddara,"Dr Michael Sharpe, Division of Critical Care Medicine, University of Western Ontario, London, ON.",,MOTS,"$15,000.00 "
1646,"Boughner, Derek",Medicine,Cardiology,07-Jul,10-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,A tissue engineering approach to bioprosthetic heart valve design,Operating,Research,Dr. D. Boughner,"Dr. K. Rogers, Dr.J.Lacefield",* UWO,HSFO,"$212,954.00 "
1647,"House, Andrew",Medicine,Nephrology,07-Jul,08-Jun,Grants,Funded,TRUE,FALSE,Co-Investigator,N-Acetylcysteine and the effect on tubular secretion of creatinine in patients with chronic kidney disease,Operating,Research,Louise Moist,A. House,,PSI Foundation.,"$40,000.00 "
1648,"House, Andrew",Medicine,Nephrology,06-Sep,11-Aug,Grants,Funded,TRUE,FALSE,Co-Investigator,ACE-inhibition for the preservation of renal function and patient survival in kidney transplantation,Operating,Research,Norman Muirhead,A. House,,Canadian Institutes of Health Research (CIHR),"$204,000.00 "
1651,"House, Andrew",Medicine,Nephrology,06-Sep,09-Aug,Grants,Funded,TRUE,FALSE,Co-Investigator,3-D ultrasound phenotypes of atherosclerosis,Operating,Research,David Spence,A. House,,Heart and Stroke Foundation,"$231,000.00 "
1652,"House, Andrew",Medicine,Nephrology,06-Sep,09-Aug,Grants,Funded,TRUE,FALSE,Co-Investigator,Effect of treatment of subclinical hypothyroidism on atherosclerosis,Operating,Research,David Spence,A. House,,Canadian Institutes of Health Research (CIHR),"$451,071.00 "
1653,"House, Andrew",Medicine,Nephrology,05-Mar,06-Feb,Grants,Funded,TRUE,FALSE,Principal Investigator,The effect of oral mesna on plasma total homocysteine concentrations in subjects with normal kidney function,Operating,Research,A House,D Freeman,,Lawson Health Research Institute,"$11,000.00 "
1654,"House, Andrew",Medicine,Nephrology,04-Sep,05-Aug,Grants,Funded,TRUE,FALSE,Co-Investigator,Decreasing plasma homocysteine concentration in hemodialysis patients,Operating,Research,David Freeman,A. House,,Canadian Institutes of Health Research (CIHR),"$142,252.00 "
1655,"House, Andrew",Medicine,Nephrology,03-Sep,04-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Do vitamins for homocysteine improve carotid atherosclerosis in patients with diabetic nephropathy?,Operating,Research,A. House,,,University of Western Ontario.,"$10,000.00 "
1656,"House, Andrew",Medicine,Nephrology,03-Sep,10-Jun,Grants,Funded,TRUE,FALSE,Site Investigator,Folic Acid for Vascular Outcome Reduction in Transplantation (FAVORIT),Operating,Research,Dr. Andrew Bostom,A. House,,National Institute of Diabetes & Digestive & Kidney Diseases,"$480,000.00 "
1657,"House, Andrew",Medicine,Nephrology,02-Sep,03-Jun,Grants,Funded,TRUE,FALSE,Co-Investigator,Epstein-Barr virus (EBV) cytotoxic T cell frequencies using Class I MHC EBV tetramers,Operating,Research,Anthony Jevnikar,A. House,,"LHSC, MOTP Scientific Award","$8,800.00 "
1658,"House, Andrew",Medicine,Nephrology,01-Sep,02-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Risk factors for post-transplant lymphoproliferative disorder in adult renal allograft recipients,Operating,Research,A. House,,,UWO Division of Nephrology Academic Fund,"$2,500.00 "
1659,"House, Andrew",Medicine,Nephrology,01-Jul,03-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Do vitamins for homocysteine improve carotid atherosclerosis in patients with diabetic nephropathy,Operating,Research,A. House,,,Kidney Foundation of Canada,"$93,065.00 "
1660,"House, Andrew",Medicine,Nephrology,01-Sep,07-Aug,Grants,Funded,TRUE,FALSE,Co.Principal Investigator,Diabetic Intervention with Vitamins to Improve Nephropathy (DIVINe),Operating,Research,David Spence/Andrew House,,,Canadian Institutes of Health Research.,"$1,488,478.00 "
1661,"House, Andrew",Medicine,Nephrology,Sep-00,02-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Comparison of the effects of high and low flux hemodialysis,Operating,Research,A. House,,,UWO-DOM Research Fund,"$10,316.00 "
1662,"House, Andrew",Medicine,Nephrology,Sep-99,01-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Relationship of homocysteine to carotid atherosclerosis in renal transplant recipients,Operating,Research,A. House,,,UWO Division of Nephrology Academic Fund,"$15,200.00 "
1663,"House, Andrew",Medicine,Nephrology,Sep-99,02-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Extra-corporeal photopheresis for the induction of immune tolerance in cardiac and renal allograft recipients: effect of UV-irradiation and donor-specific leukocyte transfusion,Operating,Research,A. House,,,MOTP Scientific Award,"$30,040.00 "
1664,"House, Andrew",Medicine,Nephrology,07-Sep,10-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,EVOLVE: Evaluation of Cinacalcet Therapy to Lower Cardiovascular Events,Operating,Research,Norman Muirhead,A. House,,Amgen,"$212,837.00 "
1665,"House, Andrew",Medicine,Nephrology,03-Jul,05-Jun,Grants,Funded,FALSE,TRUE,Sub Investigator,An active surveillance plan to prospectively monitor the incidence and developmental history of PRCA among patients receiving epoetin alfa therapy (EPO-IMU-401),Clinical Trial,Research,,A. House,,Ortho Biotech,"$188,750.00 "
1666,"House, Andrew",Medicine,Nephrology,06-Jul,11-Jun,Grants,Funded,FALSE,TRUE,Principal Site Investigator,"A prospective, randomized, open-label, pilot study to compare the effect on carotid atherosclerosis of tacrolimus-based regimen with conversion from a tacrolimus to a sirolimus-based regimen in de novo renal transplant recipients",Clinical Trial,Research,A. House,,,Wyeth Ltd,"$174,022.00 "
1667,"House, Andrew",Medicine,Nephrology,05-Sep,10-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,"Comparative Evaluation of Safety & Efficacy of Sirolimus vs Cyclosporine when compared in a Regimen Containing Basiliximab, Mycophenolate Mofetil & Corticosteroids in Renal Allograft Recipients",Clinical Trial,Research,Norman Muirhead,A. House,,Wyeth,"$197,155.00 "
1668,"House, Andrew",Medicine,Nephrology,06-Sep,07-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,"A Phase 2 B Randomized, Multicenter, Open-Label Concentration Controlled Safety Study of ISA247 and Tacrolimus in De Novo Renal Transplant Patients",Clinical Trial,Research,Anthony Jevnikar,A. House,,Isotechnika Inc.,"$300,000.00 "
1669,"House, Andrew",Medicine,Nephrology,05-Jan,11-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,A Facilitated Access Program to Provide Everolimus (RAD) for maintenance for patients completing therapy in RAD trials in solid organ transplantation,Operating,Research,Norman Muirhead,A. House,,Novartis,$750.00 
1670,"House, Andrew",Medicine,Nephrology,05-Sep,08-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,Evaluate the Efficacy and Safety of FTY720 Combined with Reduced-dose or Full-dose Neoral & corticosteroids Vs Mycophenolate Mofetil Combined with Full-dose Neoral & Corticosteroids,Clinical Trial,Research,Norman Muirhead,A. House,,Novartis,"$24,000.00 "
1671,"House, Andrew",Medicine,Nephrology,05-Sep,08-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,TREAT: Trial to Reduce Cardiovascular Events with Aranesp Therapy,Clinical Trial,Research,Norman Muirhead,A. House,,Amgen,"$127,670.00 "
1672,"House, Andrew",Medicine,Nephrology,05-Jul,07-Jun,Grants,Funded,FALSE,TRUE,Site Investigator,A Randomized Trial of TPA versus Unfractionated Heparin Lok for the Primary Prevention of Hemodialysis Catheter Malfunction,Clinical Trial,Research,Louise Moist,A. House,,Hoffmann-La Roche Ltd,"$50,000.00 "
1673,"House, Andrew",Medicine,Nephrology,04-Sep,07-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,Clinical Regional transplant programs study of immunosuppressive therapy related toxicities in renal transplant recipients managed at regional or satellite community nephrology clinics,Clinical Trial,Research,Anthony Jevnikar,A. House,,Astellas Pharma Canada,"$8,400.00 "
1674,"House, Andrew",Medicine,Nephrology,04-Sep,07-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,Data Management Regional transplant programs study of immunosuppressive therapy related toxicities in renal transplant recipients managed at regional or satellite community nephrology clinics,Clinical Trial,Research,Anthony Jevnikar,A. House,,Astellas Pharma Canada,"$250,000.00 "
1675,"House, Andrew",Medicine,Nephrology,04-Sep,07-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,Evaluation of the long-term safety and efficacy of a tacrolimus-based 5-day steroid rapid withdrawal immunoprophylactic regimen in de novo renal transplantation,Clinical Trial,Research,Anthony Jevnikar,A. House,,Astellas Pharma Canada,"$80,000.00 "
1676,"House, Andrew",Medicine,Nephrology,04-Sep,06-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,group study to demonstrate correction of anemia using subcutaneous injections of RO0503821 in patients with chronic kidney disease who are not on dialysis,Clinical Trial,Research,Norman Muirhead,A. House,,Hoffman-LaRoche,"$50,154.00 "
1677,"House, Andrew",Medicine,Nephrology,04-Sep,06-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,"An open label, randomized, multicentre, parallel group study to demonstrate correction of anemia using intravenous injections of R00503821 in patients with chronic kidney disease who are on dialysis",Clinical Trial,Research,Norman Muirhead,A. House,,Hoffman-LaRoche,"$25,288.00 "
1678,"House, Andrew",Medicine,Nephrology,04-Sep,06-Jun,Grants,Funded,FALSE,TRUE,Co-Investigator,"An open label, randomized, multicentre, parallel group study to determine the efficacy and safety of R00503821 when administered to patients with chronic kidney disease who are on dialysis",Clinical Trial,Research,Norman Muirhead,A. House,,Hoffman-LaRoche,"$121,375.00 "
